Category	Question	Choice-1	Choice-2	Choice-3	Choice-4	Answer
Movies	How many of the Top 10 American films of all time (as chosen by the American Film Institute), did NOT win an Oscar for Best Picture?	None. They all won the Best Picture Award.	All 10	Five	Four	Four
Movies	The movie The Blair Witch Project is based on a real legend.	True	False			True
Movies	In what year was The Blair Witch Project released?	1999	2002	1997	2000	1999
Movies	The budget for the film The Blair Witch Project was only $50,000.	False	True			False
Movies	There was a sequel to the movie The Blair Witch Project.	True	False			True
Movies	What state was the setting of the film The Blair Witch Project?	Vermont	Maryland	New Jersey	Massachusetts	Maryland
Movies	The Discovery Channel did a real documentary based on the events surrounding The Blair Witch Project prior to the movies release.	False	True			False
Movies	How long did it take to film The Blair Witch Project?	3 days	8 days	3 weeks	1 week	8 days
Movies	Before the release of the The Blair Witch Project, the actors in the film were listed as missing and presumed dead on the popular movie website IMDb (Internet Movie Database).	False	True			True
Movies	What year did the events in the fictional film The Blair Witch Project take place?	1994	1990	1984	1987	1994
Movies	This actress stars as the  young  pregnant Juno MacGuff in the movie Juno.	Allison Janney	Ellen Page	Danielle Clarke	Olivia Thirlby	Ellen Page
Movies	This actor, who stars as the teenage father in Juno, was also in at least 53 episodes of Arrested  Development as George-Michael Bluth.	Daniel Clark	J.K. Simmons	Michael Cera	Daniel Wilson	Michael Cera
Movies	This actress plays Vanessa Loring, the woman who wants to adopt Junos child in the movie Juno. She acted in Felicity with first husband Scott Foley but has a child with second husband, Ben Affleck.	Dana Clark	Jennifer Garner	Kerri Russell	Jennifer Anniston	Jennifer Garner
Movies	This actor plays Mac MacGuff in Juno. He is Spidermans boss in the Spiderman movies and a shrink on Law and Order.	Rainn Wilson	Daniel Clark	Michael Cera	J.K. Simmons	J.K. Simmons
Movies	This tall beauty plays Bren MacGuff in Juno but she may be more famous as C.J. Cregg on The West Wing.	Allison Janney	Olivia Thirlby	Ellen Page	Jennifer Garner	Allison Janney
Movies	This actor, famous as Dwight Shrute on The Office, plays Rollo in Juno.	Rainn Wilson	J.K. Simmons	Jason Bateman	Michael Scott	Rainn Wilson
Movies	Steven Christopher Parker, who plays a student in Juno, is probably more famous to TV viewers as Harold Zelinsky in this show.	ER	The Guiding Light	Monk	Third Rock from the Sun	ER
Movies	This actress, who plays Leah on Juno, is more famous for her roles in Kidnapped and United 93.	Olivia Thirlby	Dana Clarke	Dana Clark	Dina Twoomy	Olivia Thirlby
Movies	He plays Steve Randazzo in Juno and Sean in Degrassi: The Next Generation.	Jonathan Simmons	Francis Useless	Michael Cera	Daniel Clark	Daniel Clark
Movies	What is Mel Brooks birth name?	Melvin Brockman	Melcohm Krakouschy	Melvin Kaminsky	Melcohm Brooks	Melvin Kaminsky
Movies	How long was Mel Brooks married to his second wife?	1964 - 2000	1964 - 2005	1964-1965	1964 - 2009	1964 - 2005
Movies	How many children does Mel Brooks have from his two marriages?	0	4	6	2	4
Movies	How many films did Mel Brooks write and direct from 1968 to 1995?	7	11	15	19	11
Movies	Which of the following films was not directed by Mel Brooks?	Robin Hood: Men in Tights	High Anxiety	Silent Movie	The Jerk	The Jerk
Movies	Which Mel Brooks film is not on the American Film Institutes list of 100 funniest American films?	The Producers	Young Frankenstein	Blazing Saddles	High Anxiety	High Anxiety
Movies	Which of these actors has not appeared in three or more Mel Brooks films?	Gene Wilder	Madeline Kahn	Dom Deluise	Cleavon Little	Cleavon Little
Movies	The script for Spaceballs, a Mel Brooks parody of the Star Wars and Star Trek franchises, was approved by George Lucas.	False	True			True
Movies	For which of these films did Mel Brooks win an Academy Award?	Blazing Saddles	High Anxiety	Silent Movie	The Producers	The Producers
Movies	How many Mel Brooks films, released in the period 1968-1995, were recast into Broadway musicals?	1	2	4	3	2
Movies	Mel Brooks has received which of the following major entertainment awards?	Grammy	All of these	Emmy	Tony	All of these
Movies	What is the name of the actor who plays Kirbys boss at St. Elmos bar in the movie St. Elmos Fire?	Brian Doyle-Murray	Brian Dennehy	Charles Durning	Blake Clark	Blake Clark
Movies	What was the full name of Demi Moores character in the film St. Elmos Fire?	Jules Johnson	Jules Johannsen	Jules Jackson	Jules Jacoby	Jules Jacoby
Movies	What type of cigarettes does Kevin give Billy in St. Elmos Fire, when he boards the bus to leave D.C?	Marlboro	Camel	Newport	Salem	Newport
Movies	In the film St. Elmos Fire, Wendy tells Billy that she made what type of sandwich on her first night living alone?	Ham and cheese	Peanut butter and jelly	Turkey	Tuna	Peanut butter and jelly
Movies	The actor who played Jules neighbor Ron in St. Elmos Fire also played David Silvers dad on Beverly Hills 90210.	False	True			True
Movies	In the movie St. Elmos Fire, Martin Balsam played the father of the character Leslie Hunter.	True	False			False
Movies	Alec Newbary was a democrat in the beginning of the film St. Elmos Fire, but later went to work for a Republican senator.	True	False			True
Movies	Where was Billy from the movie St. Elmos Fire working, when Jules locked herself in her apartment?	a hair salon	a gas station	a car wash	a fast food restaurant	a gas station
Movies	What was the name of Kevins first byline in the film St. Elmos Fire?	After College	Fluff nFold	Afraid of Russia	The Meaning of Life	The Meaning of Life
Movies	In the film St. Elmos Fire, for her marriage with Howie, Wendy received from her dad a car made by what company?	Ford	Chevrolet	Chrysler	Toyota	Chrysler
Movies	Who directed the 1985 movie St. Elmos Fire?	John Hughes	Joe Johnston	Joel Schumacher	Joel Zwick	Joel Schumacher
Movies	Who sang the theme song to St. Elmos Fire, subtitled Man in Motion?	John Parr	Huey Lewis	Daryl Hall	Steve Perry	John Parr
Movies	In the film St. Elmos Fire, what is the major colour of Jules apartment?	Orange	Yellow	Pink	Red	Pink
Movies	In the movie St. Elmos Fire, during the night Billy fights Felicias husband, his shirt is covered with images of what creature?	dinosaurs	turtles	bats	lizards	bats
Movies	Which actress plays the prostitute in St. Elmos Fire, who propositions Kevin outside of the apartment he shares with Kirby?	Janet DuBois	Marla Gibbs	Anna Maria Horsford	Alaina Reed Hall	Anna Maria Horsford
Movies	Wendy Beamish, a character from St. Elmos Fire, worked as a welfare counselor.	False	True			True
Movies	What was the name of the Korean gangster that both Kirby and Billy worked for in St. Elmos Fire?	Him Kung So	Kim Sung Ho	Sim Hung Ko	Kung Sim Ho	Kim Sung Ho
Movies	In the movie St. Elmos Fire, when Leslie is packing up at her and Alecs old place, Alec tells her that music by what artist is not leaving?	Moliere	Carly Simon	The Police	Bruce Springsteen	Bruce Springsteen
Movies	Why does Michael Dorsey from the 1982 comedy movie Tootsie dress as a woman?	All of these	He believes he looks better as a woman.	To get a part in a film.	He dreams of being a woman.	To get a part in a film.
Movies	Which of the Marx Brothers appeared in the 1933 comedy movie Duck Soup?	All of these	Groucho	Chico	Zeppo	All of these
Movies	What type of phobia does pilot Ted Striker have in the 1980 comedy movie Airplane!?	Fear of heights	Fear of steering wheels	Fear of women	Fear of flying	Fear of flying
Movies	What is Marys occupation in the 1998 comedy movie Theres Something About Mary?	Pediatrician	Veterinarian	Orthopedic surgeon	Neurosurgeon	Orthopedic surgeon
Movies	Where does Charlie Chaplins character the Little Tramp work in the 1936 movie Modern Times?	In a hotel	In a television studio	In a factory	On a construction site	In a factory
Movies	What Academy Award-winning actor stars in the 1988 comedy movie Big?	Robin Williams	Tom Hanks	Dustin Hoffman	Sean Penn	Tom Hanks
Movies	What famous singer and actress starred in the 1972 comedy movie Whats Up, Doc??	Cher	Barbra Streisand	Gloria Estefan	Liza Minnelli	Barbra Streisand
Movies	Who is the director of the 1964 comedy movie Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb?	Steven Spielberg	Alfred Hitchcock	Stanley Kubrick	Martin Scorsese	Stanley Kubrick
Movies	What is the period that the 1975 comedy movie Shampoo spans?	A month	24 hours	A week	1 hour	24 hours
Movies	What is the name of the green ghost captured first by the Ghostbusters in the 1984 comedy movie Ghostbusters?	Oozy	Gozer	Slimer	Zuul	Slimer
Movies	What kind of demonic power is little Regan possessed by in the 1973 movie The Exorcist?	Satan	Her dead fathers ghost	Judas Iscariots spirit	A legion of demons	Satan
Movies	What type of birds are the villains in Alfred Hitchcocks 1963 movie The Birds?	Sparrows and robins	Seagulls and crows	Parrots and canaries	Falcons and hawks	Seagulls and crows
Movies	What kind of nightmare does Ed have at the end of the 1972 movie Deliverance?	He kills himself.	His baby daughter tries to kill him.	A dead mans hand appears from the lake.	A deer is chasing him through the woods.	A dead mans hand appears from the lake.
Movies	There is a rumor of a curse surrounding the 1982 movie Poltergeist and its sequels. What happened after the movie was filmed?	All of these	A child actress died at the age of 12.	One of the actors was brutally murdered.	An actress was killed at the age of 22.	All of these
Movies	During what war is Steven Spielbergs 1998 movie Saving Private Ryan set?	Second World War	First World War	Vietnam War	Korean War	Second World War
Movies	What directed the 1977 movie Close Encounters of the Third Kind?	Steven Spielberg	Ridley Scott	Alfred Hitchcock	Robert Zemeckis	Steven Spielberg
Movies	What is the name of Bruce Willis character in the 1988 movie Die Hard?	Harry Ellis	Richard Thornburg	John McClane	Al Powell	John McClane
Movies	Which of these actors did not appear in the 1993 movie The Fugitive?	Harrison Ford	Tommy Lee Jones	Julianne Moore	Jack Nicholson	Jack Nicholson
Movies	What is the pet animal that Glenn Closes deranged character cooks in the 1987 movie Fatal Attraction?	Rabbit	Turtle	Cat	Parrot	Rabbit
Movies	What does killer Jame Gumb do with the skins taken from his victims in the 1991 movie The Silence of the Lambs?	He intends to make a suit out of them.	He keeps them as trophies on his walls.	He makes furniture from them.	He eats them.	He intends to make a suit out of them.
Movies	Who played the lead character of the movie Benny and Joon?	Judd Nelson	Johnny Depp	Emilio Estevez	Charlie Sheen	Johnny Depp
Movies	What year did the movie Benny and Joon come out?	1993	1990	1996	1987	1993
Movies	How are Benny and Joon related in the movie of the same name?	They are just friends.	They are cousins.	They are brother and sister.	They are boyfriend and girlfriend.	They are brother and sister.
Movies	Which of the former Cheers characters is in the movie Benny and Joon as Bennys friend Thomas?	George Wendt	Dan Hedaya	Ted Danson	Woody Harrelson	Dan Hedaya
Movies	Which of the James Bond movies starred Pierce Brosnan and was released in 1997?	GoldenEye	The World is Not Enough	Tomorrow Never Dies	Die Another Day	Tomorrow Never Dies
Movies	How many Academy Awards did the 1997 blockbuster Titanic win out of fourteen nominations?	Eleven	Fourteen	Nine	Seven	Eleven
Movies	What is the occupation of Jim Carreys character in the 1997 movie Liar Liar?	Lawyer	Pet detective	Politician	Police officer	Lawyer
Movies	What actor won the Academy Award for Best Supporting Actor for his performance in the 1997 movie Good Will Hunting?	Casey Affleck	Ben Affleck	Matt Damon	Robin Williams	Robin Williams
Movies	Which of these songs does Cameron Diaz perform in the 1997 romantic comedy My Best Friends Wedding?	I Just Dont Know What to Do with Myself	Tell Him	I Say A Little Prayer (For You)	The Way You Look Tonight	I Just Dont Know What to Do with Myself
Movies	What Academy Award did the 1997 comedy movie Men in Black receive?	Best Art Direction	All of these	Best Makeup	Best Original Score	Best Makeup
Movies	What statement is true about Jack Nicholsons character, Melvin Udall, in the 1997comedy movie As Good as It Gets?	He is an Anti-Semite	He is a racist	All of these	He is a homophobe	All of these
Movies	Which of these actresses did not appear in the 1997 horror movie I Know What You Did Last Summer?	Sarah Michelle Gellar	Jennifer Love Hewitt	Anne Heche	Brandy	Brandy
Movies	Who is the director of the 1997 thriller movie The Lost World: Jurassic Park?	Tim Burton	Michael Crichton	Steven Spielberg	James Cameron	Steven Spielberg
